Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2016-04-06,1.75,1.75,1.75,1.75,1.3318760395050049,100,SSNT
2016-04-07,1.7599999904632568,1.7799999713897705,1.75,1.7799999713897705,1.354708194732666,2600,SSNT
2016-04-08,1.7999999523162842,1.8200000524520874,1.7999999523162842,1.7999999523162842,1.3699297904968262,2300,SSNT
2016-04-11,1.7999999523162842,1.8200000524520874,1.7999999523162842,1.8200000524520874,1.3851511478424072,3600,SSNT
2016-04-12,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.3927618265151978,200,SSNT
2016-04-13,1.8300000429153442,1.840000033378601,1.8200000524520874,1.8300000429153442,1.3927618265151978,5200,SSNT
2016-04-14,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.3927618265151978,0,SSNT
2016-04-15,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.3927618265151978,0,SSNT
2016-04-18,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.3927618265151978,0,SSNT
2016-04-19,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.3699297904968262,700,SSNT
2016-04-20,1.7999999523162842,1.7999999523162842,1.7799999713897705,1.7999999523162842,1.3699297904968262,8500,SSNT
2016-04-21,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.3699297904968262,0,SSNT
2016-04-22,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.4232046604156494,100,SSNT
2016-04-25,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.4232046604156494,0,SSNT
2016-04-26,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.8700000047683716,1.4232046604156494,0,SSNT
2016-04-27,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.278601050376892,100,SSNT
2016-04-28,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.278601050376892,0,SSNT
2016-04-29,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.278601050376892,0,SSNT
2016-05-02,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.278601050376892,0,SSNT
2016-05-03,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.278601050376892,0,SSNT
2016-05-04,1.8300000429153442,1.8300000429153442,1.809999942779541,1.8300000429153442,1.3927618265151978,1500,SSNT
2016-05-05,1.8300000429153442,1.850000023841858,1.8300000429153442,1.850000023841858,1.4079833030700684,3400,SSNT
2016-05-06,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.4079833030700684,0,SSNT
2016-05-09,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.4079833030700684,2800,SSNT
2016-05-10,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.4079833030700684,0,SSNT
2016-05-11,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.4079833030700684,0,SSNT
2016-05-12,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.4079833030700684,0,SSNT
2016-05-13,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.4079833030700684,0,SSNT
2016-05-16,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.2938224077224731,4000,SSNT
2016-05-17,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.2938224077224731,0,SSNT
